Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI
2016-06-10,1465531200000,97.34,20.97,1.27835,27.548814711821034,16.398550953261903,65.97544904673809,402.3248714766145,5.551767440299098,-5.551767440299098,-100.0
2016-06-13,1465790400000,97.46,20.5,1.27425,27.44829481532986,16.383305171496893,69.0426948285031,421.42103870848473,5.526700494035179,-5.526700494035179,-100.0
2016-06-14,1465876800000,97.14,20.14,1.2735,27.449451901711942,16.32949566707714,71.20450433292287,436.0483984602321,5.5091849423863835,-5.5091849423863835,-100.0
2016-06-15,1465963200000,97.55,19.37,1.25925,27.426592604424187,16.383244034661857,70.79175596533815,432.0985258814725,5.529617243590991,-5.529617243590991,-100.0
2016-06-16,1466049600000,95.33,19.41,1.25325,27.30836486726632,15.969000727735192,72.32399927226481,452.9024733942897,5.3674595570490915,-5.3674595570490915,-100.0
2016-06-17,1466136000000,95.1,18.37,1.26525,27.30856665714409,15.936787074240144,71.54321292575986,448.9186722046419,5.350681666797993,-5.350681666797993,-100.0
2016-06-20,1466395200000,95.91,18.48,1.2385,27.242113690333586,16.0368406532614,67.1241593467386,418.5622392717833,5.383372751546837,-5.383372751546837,-100.0
2016-06-21,1466481600000,95.55,21.17,1.24075,27.232782728124437,15.974798029655986,69.88020197034402,437.4402846321862,5.359407071113974,-5.359407071113974,-100.0
2016-06-22,1466568000000,96.1,17.25,1.2515,27.236036184240884,16.07347391576834,68.48652608423168,426.084158552964,5.387796656033878,-5.387796656033878,-100.0
2016-06-23,1466654400000,93.4,25.76,1.2525,27.242938984887985,15.624577449185558,70.11542255081446,448.7508400073199,5.238291989895707,-5.238291989895707,-100.0
2016-06-24,1466740800000,92.04,23.85,1.251,27.26188045173808,15.402227284238386,71.40177271576161,463.5808276172462,5.168403900093054,-5.168403900093054,-100.0
2016-06-27,1467000000000,93.59,18.75,1.24975,27.21424944655401,15.645840599561502,69.1331594004385,441.8628641939255,5.240714274885857,-5.240714274885857,-100.0
2016-06-28,1467086400000,94.4,16.64,1.2052,27.216443446771788,15.75890714460219,68.6010928553978,435.31630858612766,5.301114761063925,-5.301114761063925,-100.0
2016-06-29,1467172800000,95.6,15.63,1.1957,27.151353507008967,15.93312428666006,67.39687571333995,422.9984935833815,5.350470128574347,-5.350470128574347,-100.0
2016-06-30,1467259200000,95.89,14.77,1.20475,27.148904648619293,15.98541797474568,70.3835820252543,440.2986655491194,5.362944562736256,-5.362944562736256,-100.0
2016-07-01,1467345600000,94.99,15.58,1.21625,27.158856804316226,15.844581790863508,70.36441820913649,444.09135651476055,5.312095134061025,-5.312095134061025,-100.0
2016-07-05,1467691200000,95.53,14.96,1.23025,27.005052204289445,15.892158940250738,70.40084105974927,442.9910456120729,5.287906672281817,-5.287906672281817,-100.0
2016-07-06,1467777600000,95.94,14.76,1.225,26.61123990186346,15.829670579967235,70.04432942003277,442.4875998915307,5.184384354617865,-5.184384354617865,-100.0
2016-07-07,1467864000000,96.68,13.2,1.235,26.493190640210198,15.918538192362192,71.0394618076378,446.26875250217984,5.182548403645725,-5.182548403645725,-100.0
2016-07-08,1467950400000,96.98,13.54,1.23375,26.468565314820218,15.959195996565704,73.1788040034343,458.5369088717364,5.19096985432137,-5.19096985432137,-100.0
2016-07-11,1468209600000,97.42,13.55,1.2305,26.449807424752358,16.023678511493664,70.83832148850632,442.0852642400091,5.209411374620036,-5.209411374620036,-100.0
2016-07-12,1468296000000,96.87,13.04,1.2465,26.45316277470738,15.94289277581992,71.22410722418007,446.74519377188193,5.175901708853161,-5.175901708853161,-100.0
2016-07-13,1468382400000,98.79,12.82,1.253,26.497583757636857,16.27725913233479,69.8217408676652,428.95268976190374,5.29115479566423,-5.29115479566423,-100.0
2016-07-14,1468468800000,98.78,12.67,1.2695,26.495818458392293,16.284043483490045,69.82395651650995,428.7875833008097,5.284566232025455,-5.284566232025455,-100.0
2016-07-15,1468555200000,99.83,12.44,1.2845,26.503595235166248,16.468047237193097,64.25495276280691,390.1795509651384,5.3383429967463485,-5.3383429967463485,-100.0
2016-07-18,1468814400000,99.87,11.97,1.2934,26.49709749280896,16.477376958193815,64.23962304180618,389.86559089346633,5.335316116961611,-5.335316116961611,-100.0
2016-07-19,1468900800000,99.96,11.77,1.298,26.447380749187786,16.478009311028238,64.6379906889718,392.26820102420703,5.321822492496363,-5.321822492496363,-100.0
2016-07-20,1468987200000,99.43,12.74,1.3264,26.376365151473212,16.382498292542834,63.360501707457146,386.7572611699784,5.260379924728529,-5.260379924728529,-100.0
2016-07-21,1469073600000,98.66,12.02,1.3289,26.36006342349026,16.251581149424077,67.21441885057592,413.5869502947279,5.2134034682817045,-5.2134034682817045,-100.0
2016-07-22,1469160000000,97.34,12.87,1.3449,26.377340734260763,16.04845343533946,68.57554656466053,427.3031469415857,5.144127836057493,-5.144127836057493,-100.0
2016-07-25,1469419200000,96.67,13.05,1.3589,26.376545955180205,15.945243127266714,70.08175687273328,439.5151350993949,5.103956123667011,-5.103956123667011,-100.0
2016-07-26,1469505600000,102.95,12.83,1.3719,26.895216734539424,17.168545005852557,65.17645499414743,379.62713189690527,5.611090666973357,-5.611090666973357,-100.0
2016-07-27,1469592000000,104.34,12.72,1.3859,26.920160674113298,17.41719182931488,63.02680817068511,361.86549926265764,5.690725408516283,-5.690725408516283,-100.0
2016-07-28,1469678400000,104.21,11.87,1.3986,26.910516824712833,17.399395061887468,63.14160493811256,362.89540362481443,5.675792441256704,-5.675792441256704,-100.0
2016-07-29,1469764800000,106.05,12.44,1.4136,26.856681672639702,17.696120255659892,61.14887974434011,345.5496394741235,5.751401179298028,-5.751401179298028,-100.0
2016-08-01,1470024000000,104.48,13.37,1.42,26.87888325474407,17.445655886668888,63.80234411333112,365.72052393906114,5.6718370783087515,-5.6718370783087515,-100.0
2016-08-02,1470110400000,105.79,12.86,1.4321,26.818227533737176,17.64982243267577,64.22917756732423,363.90834985633836,5.717022722106854,-5.717022722106854,-100.0
2016-08-03,1470196800000,105.87,12.42,1.4336,26.79631159652385,17.65622570982609,63.25077429017391,358.23496668924787,5.712993323334164,-5.712993323334164,-100.0
2016-08-04,1470283200000,107.48,11.39,1.4426,26.8004014772059,17.93155580273784,64.43644419726215,359.3466451328435,5.798117166447117,-5.798117166447117,-100.0
2016-08-05,1470369600000,108.37,11.5,1.4546,26.80651227014195,18.08945701821179,63.6375429817882,351.79354978825677,5.844010465877304,-5.844010465877304,-100.0
2016-08-08,1470628800000,108.81,11.66,1.4766,26.808310178480436,18.17679137340889,62.35420862659112,343.0429900725497,5.860395368536228,-5.860395368536228,-100.0
2016-08-09,1470715200000,108.0,12.05,1.4751,26.81016104938753,18.04125807987584,61.75874192012417,342.3194859620854,5.817984045178907,-5.817984045178907,-100.0
2016-08-10,1470801600000,107.93,11.68,1.5081,26.776031222637652,18.036858544870313,61.86614145512968,342.9984290292304,5.7899263797016225,-5.7899263797016225,-100.0
2016-08-11,1470888000000,108.18,11.55,1.5225,26.77652225552499,18.087434302309987,58.77056569769002,324.9248329829969,5.79832508809633,-5.79832508809633,-100.0
2016-08-12,1470974400000,109.48,11.81,1.5245,26.793456899378903,18.312238682854655,54.26576131714536,296.33603109352873,5.873510291590449,-5.873510291590449,-100.0
2016-08-15,1471233600000,109.38,12.64,1.5195,26.7390360967636,18.272465597743462,54.795534402256536,299.8803533608702,5.84994660382802,-5.84994660382802,-100.0
2016-08-16,1471320000000,109.22,12.19,1.5257,26.69690766930711,18.23401611627161,51.42798388372841,282.04419451968823,5.823666277917699,-5.823666277917699,-100.0
2016-08-17,1471406400000,109.08,11.43,1.50661,26.653792114043146,18.183298122908013,50.61470187709199,278.35820286818955,5.807315110832231,-5.807315110832231,-100.0
2016-08-18,1471492800000,109.36,11.34,1.49822,26.64925922871894,18.22322308229564,50.782776917704375,278.67066483448383,5.823606505252023,-5.823606505252023,-100.0
2016-08-19,1471579200000,108.51,12.27,1.51961,26.639851355415136,18.091013483584348,52.02998651641565,287.60128095436596,5.76719643325259,-5.76719643325259,-100.0
2016-08-22,1471838400000,108.85,12.38,1.51544,26.60392691043147,18.132042781100623,44.40295721889939,244.88667799295865,5.773634492346339,-5.773634492346339,-100.0
2016-08-23,1471924800000,108.03,13.45,1.52322,26.592870652660544,17.996096825527502,41.26690317447252,229.31029753038072,5.723337964258306,-5.723337964258306,-100.0
2016-08-24,1472011200000,107.57,13.63,1.53294,26.588095911879073,17.923542568609065,48.29345743139095,269.44147478953823,5.693774532008209,-5.693774532008209,-100.0
2016-08-25,1472097600000,106.94,13.65,1.531,26.572747612547307,17.811907669147367,45.48209233085263,255.34655341625069,5.655603907522565,-5.655603907522565,-100.0
2016-08-26,1472184000000,106.82,12.94,1.52656,26.55756567682594,17.783842922528557,41.22815707747146,231.82929166138587,5.645383814954059,-5.645383814954059,-100.0
2016-08-29,1472443200000,106.0,13.12,1.52611,26.562663385445887,17.648875787448027,43.36112421255198,245.68774087803732,5.6040199345527455,-5.6040199345527455,-100.0
2016-08-30,1472529600000,106.1,13.42,1.53656,26.474519565435976,17.6402890228307,49.57971097716931,281.0595161621301,5.574243036726614,-5.574243036726614,-100.0
2016-08-31,1472616000000,106.73,13.48,1.53656,26.446181792471226,17.734886304680742,50.54811369531926,285.0207936319173,5.5971946166798965,-5.5971946166798965,-100.0
2016-09-01,1472702400000,107.73,11.98,1.55933,26.44971444209252,17.91596438968938,52.49703561031063,293.0181957747283,5.642811366510596,-5.642811366510596,-100.0
2016-09-02,1472788800000,107.7,12.02,1.56556,26.44211508407437,17.911961825741507,58.14803817425851,324.6324369153871,5.636281435819448,-5.636281435819448,-100.0
2016-09-06,1473134400000,108.36,11.94,1.55944,26.363113717746085,17.989347344260295,56.91665265573971,316.3908704775752,5.644315879861107,-5.644315879861107,-100.0
2016-09-07,1473220800000,105.52,12.51,1.56244,26.422963045620616,17.540792935141354,59.34120706485865,338.30401672420425,5.5165066620823815,-5.5165066620823815,-100.0
2016-09-08,1473307200000,103.13,17.5,1.56133,26.488663218217912,17.165580936975488,61.08741906302451,355.87155067638446,5.414655859428649,-5.414655859428649,-100.0
2016-09-09,1473393600000,105.44,15.16,1.53922,26.544864927748016,17.557007121883963,60.046992878116036,342.0115539126845,5.5635328271233995,-5.5635328271233995,-100.0
2016-09-12,1473652800000,107.95,17.85,1.54033,26.584240760133167,17.989887189951737,60.35511281004826,335.494670826839,5.709846206167995,-5.709846206167995,-100.0
2016-09-13,1473739200000,111.77,18.14,1.55678,26.731341875625255,18.6919067702553,59.68509322974471,319.30981661390723,5.961021733299244,-5.961021733299244,-100.0
2016-09-14,1473825600000,115.57,16.3,1.56644,26.876959718145063,19.390146355854107,54.98685364414589,283.5814265401082,6.216539760718419,-6.216539760718419,-100.0
2016-09-15,1473912000000,114.92,15.37,1.554,26.872749046643005,19.271560059201512,55.420439940798495,287.576302959122,6.184712995934667,-6.184712995934667,-100.0
2016-09-16,1473998400000,113.58,15.53,1.55622,26.88695139751637,19.053667596132918,53.72433240386709,281.9632080427961,6.11718259398484,-6.11718259398484,-100.0
2016-09-19,1474257600000,113.57,15.92,1.55011,26.886601289103897,19.048021209136742,54.94897879086327,288.4760479188566,6.118824147807512,-6.118824147807512,-100.0
2016-09-20,1474344000000,113.55,13.3,1.54489,26.88449343480614,19.040585891832592,55.58441410816741,291.925965009355,6.118918360736497,-6.118918360736497,-100.0
2016-09-21,1474430400000,114.62,12.02,1.55578,26.894373523116407,19.230716158701362,54.281283841298624,282.26345495062526,6.176224580149544,-6.176224580149544,-100.0
2016-09-22,1474516800000,112.71,12.29,1.56467,26.926802035453928,18.928091614211418,54.66290838578859,288.7924968872566,6.0822586116664965,-6.0822586116664965,-100.0
2016-09-23,1474603200000,112.88,14.5,1.57078,26.91158228522856,18.954673095603198,56.393326904396815,297.516747558564,6.083354062241366,-6.083354062241366,-100.0
2016-09-26,1474862400000,113.09,13.1,1.56133,26.844700094009053,18.958593616044524,59.240406383955474,312.4725788405567,6.072797853223111,-6.072797853223111,-100.0
2016-09-27,1474948800000,113.95,12.39,1.55744,26.849358178139394,19.10209888387501,60.062901116125,314.4308983073423,6.122239940844377,-6.122239940844377,-100.0
2016-09-28,1475035200000,112.18,14.02,1.55522,26.85535175604857,18.806267474982953,60.20173252501704,320.11526266496224,6.03023309321383,-6.03023309321383,-100.0
2016-09-29,1475121600000,113.05,13.29,1.55122,26.85448491567816,18.949287651760244,57.74571234823976,304.73816963180474,6.078177176307765,-6.078177176307765,-100.0
2016-09-30,1475208000000,112.52,13.57,1.55138,26.85355108487513,18.860195922988005,58.521804077012014,310.2926624727261,6.049268138031572,-6.049268138031572,-100.0
2016-10-03,1475467200000,113.0,13.63,1.55633,26.81246747317414,18.928135023289364,57.39186497671066,303.20929614087777,6.05760046417009,-6.05760046417009,-100.0
2016-10-04,1475553600000,113.05,12.99,1.55178,26.781671106158964,18.921960262277757,54.633039737722264,288.7282236113614,6.050288786614743,-6.050288786614743,-100.0
2016-10-05,1475640000000,113.89,12.84,1.559,26.762469847948086,19.059758535183725,53.67924146481629,281.636524228395,6.085159801909452,-6.085159801909452,-100.0
2016-10-06,1475726400000,114.06,13.48,1.56567,26.666942194394988,19.055822335163178,49.560177664836836,260.07892387506587,6.055115949131505,-6.055115949131505,-100.0
2016-10-07,1475812800000,116.05,13.38,1.57267,26.588632976853756,19.36229063029404,45.04270936970596,232.63109840543657,6.127564148285572,-6.127564148285572,-100.0
2016-10-10,1476072000000,116.3,15.36,1.58122,26.589047308106068,19.409682485380955,40.860317514619055,210.51512586769184,6.137635908496023,-6.137635908496023,-100.0
2016-10-11,1476158400000,117.34,15.91,1.58711,26.533618531653612,19.565275592271206,47.59872440772881,243.28164550123458,6.168422762218341,-6.168422762218341,-100.0
2016-10-12,1476244800000,116.98,16.69,1.58622,26.52982960831493,19.50318467117782,43.55481532882219,223.32155523906988,6.148355745996746,-6.148355745996746,-100.0
2016-10-13,1476331200000,117.63,16.12,1.59122,26.53347845103456,19.61626073742245,40.99673926257755,208.99364976510023,6.182015715399935,-6.182015715399935,-100.0
2016-10-14,1476417600000,117.55,16.21,1.59567,26.487043062858103,19.58753023793723,42.397469762062784,216.4513302445203,6.157788372757729,-6.157788372757729,-100.0
2016-10-17,1476676800000,117.47,15.28,1.58733,26.473930018563806,19.5635906894815,41.39340931051851,211.58390587661376,6.151666670732084,-6.151666670732084,-100.0
2016-10-18,1476763200000,117.12,14.41,1.58567,26.473424042364268,19.5040217699146,43.477978230085384,222.91801528416647,6.133780597548039,-6.133780597548039,-100.0
2016-10-19,1476849600000,117.06,13.75,1.57122,26.47319820840107,19.484538064011076,46.77146193598894,240.04398658225406,6.136131643004141,-6.136131643004141,-100.0
2016-10-20,1476936000000,116.6,13.34,1.564,26.40389579540258,19.376202494253462,48.483797505746566,250.22342494679103,6.087708909382165,-6.087708909382165,-100.0
2016-10-21,1477022400000,117.65,13.02,1.56622,26.414884761756937,19.55647410213375,42.93852589786624,219.56169437097736,6.146001551903986,-6.146001551903986,-100.0
2016-10-24,1477281600000,118.25,13.46,1.57178,26.402117337273634,19.654807677874174,43.97019232212584,223.7121473929455,6.170118314222705,-6.170118314222705,-100.0
2016-10-25,1477368000000,115.59,14.24,1.57067,26.468109862147738,19.237532498808918,49.98146750119109,259.8122576493928,6.057314115964118,-6.057314115964118,-100.0
2016-10-26,1477454400000,114.48,15.36,1.57844,26.47944118793326,19.062089709352186,50.345910290647815,264.1153780004889,6.000559214347366,-6.000559214347366,-100.0
2016-10-27,1477540800000,113.72,16.19,1.57956,26.47006749173251,18.93267664113865,52.85932335886134,279.1962508037758,5.956729574208843,-5.956729574208843,-100.0
2016-10-28,1477627200000,113.54,17.06,1.58233,26.459358537346976,18.900382546721552,53.64361745327843,283.8229190370722,5.942188108798899,-5.942188108798899,-100.0
2016-10-31,1477886400000,111.49,18.56,1.58233,26.4382993576467,18.55126181350257,56.92773818649743,306.86720266684216,5.827031604906502,-5.827031604906502,-100.0
2016-11-01,1477972800000,111.59,19.32,1.57511,26.391361170874983,18.545868278849525,59.263131721150486,319.5489735508184,5.817362723248529,-5.817362723248529,-100.0
2016-11-02,1478059200000,109.83,22.08,1.57567,26.422213958345505,18.265058956495494,60.727941043504515,332.4814947936875,5.736762786893923,-5.736762786893923,-100.0
2016-11-03,1478145600000,108.84,22.51,1.56511,26.416096302627228,18.091794104093502,56.752205895906506,313.69031489843,5.686610105851194,-5.686610105851194,-100.0
2016-11-04,1478232000000,110.41,18.71,1.56011,26.444000093236294,18.36002333362766,47.990976666372354,261.3884296022301,5.780787909750703,-5.780787909750703,-100.0
2016-11-07,1478494800000,111.06,18.74,1.559,26.4471562224131,18.468601374488664,46.81739862551135,253.49726097928502,5.816402451690884,-5.816402451690884,-100.0
2016-11-08,1478581200000,110.88,14.38,1.56844,26.44697803446151,18.444421914261923,44.70357808573809,242.3690929080927,5.803454784038408,-5.803454784038408,-100.0
2016-11-09,1478667600000,107.79,14.74,1.56789,26.54411324217728,17.965195600932752,48.67380439906726,270.93389618613514,5.677031763566308,-5.677031763566308,-100.0
2016-11-10,1478754000000,108.43,14.17,1.55622,26.54617562980656,18.065587632479506,48.56741236752049,268.8393721563908,5.715675070559133,-5.715675070559133,-100.0
2016-11-11,1478840400000,105.71,14.48,1.58344,26.622079103674643,17.655300751348214,49.52569924865178,280.5146168063427,5.589696082003641,-5.589696082003641,-100.0
2016-11-14,1479099600000,107.11,13.37,1.58789,26.645512202282557,17.900189939447756,50.960810060552234,284.6942419769901,5.670568783642963,-5.670568783642963,-100.0
2016-11-15,1479186000000,109.99,13.72,1.61011,26.721788123867253,18.42319920147323,51.68580079852678,280.5473698313682,5.843098102446763,-5.843098102446763,-100.0
2016-11-16,1479272400000,109.95,13.35,1.60456,26.72135913310042,18.412958688039723,59.20204131196027,321.52378286937346,5.8428370204130395,-5.8428370204130395,-100.0
2016-11-17,1479358800000,110.06,12.85,1.61178,26.706805042972093,18.43040958787587,59.40559041212411,322.3237667555856,5.84067447511217,-5.84067447511217,-100.0
2016-11-18,1479445200000,111.73,12.42,1.60456,26.73732511940901,18.71703670238186,64.55596329761815,344.9048282808731,5.943415111441169,-5.943415111441169,-100.0
2016-11-21,1479704400000,111.8,12.41,1.62067,26.733244673807082,18.737213915113806,65.80278608488621,351.1876759426245,5.939638942743791,-5.939638942743791,-100.0
2016-11-22,1479790800000,111.23,12.43,1.62289,26.735648812375263,18.643950191454934,67.29904980854508,360.9699077580147,5.909435623071349,-5.909435623071349,-100.0
2016-11-23,1479877200000,111.79,12.34,1.62789,26.736284166811203,18.74115174963545,68.00784825036456,362.87976939137394,5.937574384247167,-5.937574384247167,-100.0
2016-11-25,1480050000000,111.57,13.15,1.62956,26.724430170315003,18.700865852908045,70.92613414709197,379.26657891117236,5.92083580997258,-5.92083580997258,-100.0
2016-11-28,1480309200000,111.46,12.9,1.64344,26.715546508321534,18.687685532067334,69.58831446793268,372.37524330405637,5.906558101983116,-5.906558101983116,-100.0
2016-11-29,1480395600000,110.52,13.33,1.64511,26.721769389587724,18.533412269735273,70.14858773026475,378.4979620013964,5.858440691874414,-5.858440691874414,-100.0
2016-11-30,1480482000000,109.49,14.07,1.64122,26.721966986009832,18.358399421930407,69.54060057806959,378.79446339422384,5.805324030822632,-5.805324030822632,-100.0
2016-12-01,1480568400000,109.9,14.12,1.64067,26.721748700153913,18.426729294911695,70.84327070508832,384.4592796218631,5.827182379234156,-5.827182379234156,-100.0
2016-12-02,1480654800000,109.11,12.14,1.639,26.723842615686333,18.294027299404497,70.4969727005955,385.3551301024368,5.786663625760518,-5.786663625760518,-100.0
2016-12-05,1480914000000,109.95,11.79,1.64456,26.693468157371292,18.427058722255047,68.92794127774496,374.0582928435459,5.81799289264708,-5.81799289264708,-100.0
2016-12-06,1481000400000,111.03,12.22,1.644,26.6994358960716,18.609937769687463,69.09306223031254,371.26971129830326,5.877568006941203,-5.877568006941203,-100.0
2016-12-07,1481086800000,112.12,12.64,1.64567,26.70057529474029,18.79410153716698,67.45789846283301,358.93122280641677,5.9350783079647655,-5.9350783079647655,-100.0
2016-12-08,1481173200000,113.95,11.75,1.64511,26.73572426488023,19.113931078594184,66.69106892140584,348.91341109884826,6.045590404532977,-6.045590404532977,-100.0
2016-12-09,1481259600000,113.3,12.64,1.64456,26.738221135374804,19.005503545784677,67.17449645421533,353.44760159808703,6.012259721368299,-6.012259721368299,-100.0
2016-12-12,1481518800000,115.19,12.72,1.64844,26.774148582143184,19.338898942413444,65.57010105758658,339.05808832673705,6.12495317326146,-6.12495317326146,-100.0
2016-12-13,1481605200000,115.19,13.19,1.65456,26.693669867238476,19.31172426688287,64.91727573311715,336.15473603484463,6.091537754180656,-6.091537754180656,-100.0
2016-12-14,1481691600000,115.82,12.79,1.654,26.643319917993832,19.397441579805914,63.8645584201941,329.2421743220072,6.1055250513683745,-6.1055250513683745,-100.0
2016-12-15,1481778000000,115.97,12.2,1.65456,26.552078187208913,19.387481776791276,63.10951822320874,325.5168409687794,6.077775813790346,-6.077775813790346,-100.0
2016-12-16,1481864400000,116.64,11.71,1.69956,26.50805349029443,19.51150020643564,65.75249979356437,336.9935632723755,6.078445754231268,-6.078445754231268,-100.0
2016-12-19,1482123600000,116.95,11.45,1.69344,26.509112085526628,19.559788013196453,67.01521198680356,342.6172714223193,6.097365101833596,-6.097365101833596,-100.0
2016-12-20,1482210000000,117.06,11.27,1.69178,26.496754583174567,19.572266197845266,68.38373380215474,349.39098574943347,6.09890042025507,-6.09890042025507,-100.0
2016-12-21,1482296400000,116.29,11.43,1.69067,26.478266141999402,19.43561497527358,69.88338502472641,359.56353896510916,6.052016872264311,-6.052016872264311,-100.0
2016-12-22,1482382800000,116.52,11.44,1.68956,26.46861516619885,19.46957476346202,69.12242523653799,355.02791445788546,6.060650918203464,-6.060650918203464,-100.0
2016-12-23,1482469200000,117.26,11.99,1.68789,26.426968075355358,19.575805369810567,66.59019463018942,340.16579840379666,6.083456485764785,-6.083456485764785,-100.0
2016-12-27,1482814800000,116.76,12.95,1.68956,26.416621954345587,19.48938185993252,66.65661814006747,342.01504500819635,6.052839221995768,-6.052839221995768,-100.0
2016-12-28,1482901200000,116.73,13.37,1.68956,26.173626833715026,19.38965298344735,67.83334701655265,349.84301717241124,5.9565626945953625,-5.9565626945953625,-100.0
2016-12-29,1482987600000,115.82,14.04,1.68956,26.181302614063632,19.24146184434683,67.22053815565317,349.35255283320726,5.913092811066299,-5.913092811066299,-100.0
2016-12-30,1483074000000,116.15,12.85,1.69011,26.179109804202984,19.29579282599242,66.9692071740076,347.0663671502352,5.928882644230789,-5.928882644230789,-100.0
2017-01-03,1483419600000,116.02,11.85,1.68733,26.15396067567835,19.26265880247577,65.15934119752424,338.2676392998744,5.913563644279652,-5.913563644279652,-100.0
2017-01-04,1483506000000,116.61,11.67,1.68567,26.15411954313064,19.359595340508662,64.43140465949135,332.81379866795527,5.944328645044678,-5.944328645044678,-100.0
2017-01-05,1483592400000,117.91,11.32,1.68567,26.16956567621732,19.581497633327515,59.9895023666725,306.35809114299286,6.016673895550696,-6.016673895550696,-100.0
2017-01-06,1483678800000,118.99,11.56,1.689,26.177543086971507,19.76623675997702,59.64276324002299,301.74060932422185,6.073659170653251,-6.073659170653251,-100.0
2017-01-09,1483938000000,119.11,11.49,1.689,26.16764026124306,19.782235491688695,58.478764508311315,295.6125182762109,6.075849100694896,-6.075849100694896,-100.0
2017-01-10,1484024400000,119.75,11.26,1.689,26.096106951209713,19.859958701538034,57.28504129846196,288.4449165245524,6.079925368303961,-6.079925368303961,-100.0
2017-01-11,1484110800000,119.25,11.54,1.68456,25.956480005268926,19.718579345378615,55.126420654621384,279.56588397703814,6.000768210935945,-6.000768210935945,-100.0
2017-01-12,1484197200000,119.04,11.23,1.70067,25.951286857343234,19.6925481186113,57.60145188138871,292.5038016129053,5.981924206473053,-5.981924206473053,-100.0
2017-01-13,1484283600000,120.0,11.87,1.70178,25.958884548908795,19.855141668085082,56.304858331914915,283.57822509228765,6.0327696300568405,-6.0327696300568405,-100.0
2017-01-17,1484629200000,119.99,12.48,1.70289,25.9574609553184,19.853665095149793,57.65533490485022,290.40146808427477,6.031266454542468,-6.031266454542468,-100.0
2017-01-18,1484715600000,119.78,12.78,1.69789,25.787768927418067,19.74792024197224,57.56007975802778,291.47413526458126,5.9550120370285455,-5.9550120370285455,-100.0
2017-01-19,1484802000000,120.0,11.54,1.69844,25.400816351730665,19.630390267963207,59.5496097320368,303.3541815478918,5.811564621933307,-5.811564621933307,-100.0
2017-01-20,1484888400000,120.08,11.77,1.70178,25.369477039678628,19.63327157078747,56.21472842921253,286.32379594267394,5.801684618067199,-5.801684618067199,-100.0
2017-01-23,1485147600000,119.97,11.07,1.71039,25.36951250849615,19.621140174765898,57.80585982523411,294.6100955925911,5.793084514901921,-5.793084514901921,-100.0
2017-01-24,1485234000000,121.88,10.81,1.72817,25.39653719279059,19.956683602242805,58.3213163977572,292.23952015355314,5.889305563477734,-5.889305563477734,-100.0
2017-01-25,1485320400000,121.94,10.63,1.73289,25.382448355010364,19.964072078210293,60.869927921789724,304.89735602701,5.884677704401156,-5.884677704401156,-100.0
2017-01-26,1485406800000,121.95,10.58,1.72122,25.377913050616392,19.95583074872829,60.63916925127171,303.86692498449867,5.887870857848263,-5.887870857848263,-100.0
2017-01-27,1485493200000,121.63,11.88,1.70733,25.355855313852867,19.885026187461733,58.52797381253828,294.33189205173085,5.86892752531741,-5.86892752531741,-100.0
2017-01-30,1485752400000,121.35,11.99,1.71872,25.296927727860385,19.82338846692636,61.99161153307365,312.71955163720565,5.827327445786665,-5.827327445786665,-100.0
2017-01-31,1485838800000,128.75,11.81,1.72817,25.218776878612168,21.005829452893153,54.44917054710686,259.2098096826523,6.145516665799271,-6.145516665799271,-100.0
2017-02-01,1485925200000,128.53,11.93,1.724,25.127604538137685,20.928154302162113,54.30484569783789,259.4822501486793,6.097975077871553,-6.097975077871553,-100.0
2017-02-02,1486011600000,129.08,10.97,1.72483,25.125451734037224,21.01739869658124,54.26060130341874,258.1699195354987,6.12281106987399,-6.12281106987399,-100.0
2017-02-03,1486098000000,130.29,11.37,1.71344,24.712385267368035,21.028415978564496,52.11058402143553,247.81031569165702,6.007334398784316,-6.007334398784316,-100.0
2017-02-06,1486357200000,131.53,11.29,1.71511,24.609197974744315,21.185126864757308,50.8378731352427,239.9696421918269,6.019142889530102,-6.019142889530102,-100.0
2017-02-07,1486443600000,132.04,11.45,1.71233,24.609728774631236,21.26540346956203,,,6.0438617729017565,,
2017-02-08,1486530000000,132.42,10.88,1.71344,24.60688256245057,21.326203591714886,,,6.059555170542978,,
2017-02-09,1486616400000,132.12,10.85,1.70733,24.305514210891324,21.14244121421065,,,5.917521743335797,,
2017-02-10,1486702800000,133.29,11.07,1.70511,24.0691302015701,21.22470743558449,,,5.867580464284728,,
2017-02-13,1486962000000,135.02,10.74,1.70011,24.04352916723666,21.4849831808596,,,5.934506033777126,,
2017-02-14,1487048400000,135.51,11.97,1.694,24.028727122242213,21.5516173991021,,,5.952032442559215,,
2017-02-15,1487134800000,135.345,11.76,1.70261,23.92478356625773,21.486079604343743,,,5.895177778812851,,
2017-02-16,1487221200000,135.72,11.49,1.71039,23.867781884902204,21.526430383631805,,,5.882988571872687,,
2017-02-17,1487307600000,136.7,11.57,1.70789,23.809049019186357,21.653674434308883,,,5.9002988898033095,,
2017-02-21,1487653200000,137.11,11.74,1.724,23.781644755502104,21.719136336355774,,,5.898970822915487,,
2017-02-22,1487739600000,136.53,11.71,1.74511,23.772824218463516,21.64001559137006,,,5.861278945596808,,
