Datetime,Timestamp,Price,VIX,3-Month-LIBOR,3-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,105-Straddles,105-Straddles-P,105-Straddles-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI
2016-12-19,1482123600000,116.95,11.45,0.9973299999999999,18.41237699356191,4.404186386708503,26.15581361329148,593.8852563603513,4.116939810052024,-4.116939810052024,-100.0,2.1407115811835453,22.57178841881643,1054.405862855054,7.686602675694246,-7.686602675694246,-100.0,9.827314256877793,14.885185743122186,151.46748495098308,2.2634748055249574,2.7365251944750426,120.8992999522419
2016-12-20,1482210000000,117.06,11.27,0.9942799999999999,18.316715198501925,4.385770951688087,25.61422904831192,584.0302498800803,4.099132395048783,-4.099132395048783,-100.0,2.122524384706388,22.024475615293607,1037.6547743803792,7.674553900235125,-7.674553900235125,-100.0,9.797078284941511,14.349921715058477,146.47144074693026,2.2632465669816995,2.7367534330183005,120.92157668300705
2016-12-21,1482296400000,116.29,11.43,0.9962200000000001,18.35595147458353,4.366210651028894,25.8737893489711,592.5914120262147,4.080902635254851,-4.080902635254851,-100.0,2.116850325905673,22.308649674094315,1053.860511585758,7.631776909342903,-7.631776909342903,-100.0,9.748627235248577,14.67687276475141,150.5532257063184,2.2493603251232206,2.7506396748767794,122.28541795437324
2016-12-22,1482382800000,116.52,11.44,0.99761,18.353596759625198,4.374500335719347,28.06549966428066,641.5704082844824,4.0882296538848735,-4.0882296538848735,-100.0,2.120669955721503,24.493330044278498,1154.9807634231927,7.646085739795311,-7.646085739795311,-100.0,9.766755695516814,16.84724430448319,172.4958095574818,2.2538303799978436,2.7461696200021564,121.84455602221422
2016-12-23,1482469200000,117.26,11.99,0.9970600000000001,18.374290931645245,4.40699841179007,31.34300158820992,711.2097318745973,4.1190683036033775,-4.1190683036033775,-100.0,2.138409239827105,27.748590760172878,1297.627705836905,7.699082626231089,-7.699082626231089,-100.0,9.837491866058194,20.049508133941792,203.80711269625144,2.268589171962965,2.731410828037035,120.40129882457296
2016-12-27,1482814800000,116.76,12.95,0.9970600000000001,18.391352923705703,4.392142934046967,32.83785706595304,747.6500095523053,4.105440568092021,-4.105440568092021,-100.0,2.1328381176232867,29.25916188237671,1371.8416620845776,7.669800633370613,-7.669800633370613,-100.0,9.8026387509939,21.589361249006096,220.24030261053053,2.25930481642368,2.74069518357632,121.30701283214395
2016-12-28,1482901200000,116.73,13.37,0.9970600000000001,18.335512530294512,4.378135707296785,32.1518642927032,734.3734055369173,4.091507005875748,-4.091507005875748,-100.0,2.1206872484424792,28.572812751557517,1347.3374149131405,7.656227111950388,-7.656227111950388,-100.0,9.776914360392864,20.91658563960712,213.9385174973204,2.257448458854306,2.742551541145694,121.48899924552815
2016-12-29,1482987600000,115.82,14.04,0.9970600000000001,18.387870295635334,4.3559861478625175,33.77401385213748,775.3471362325242,4.071591937303232,-4.071591937303232,-100.0,2.114949010362018,30.22405098963797,1429.0675965026926,7.607335089274784,-7.607335089274784,-100.0,9.722284099636802,22.616715900363182,232.62759726603835,2.2410371375004994,2.7589628624995006,123.11098358578118
2016-12-30,1483074000000,116.15,12.85,0.9981700000000001,18.338032163641323,4.357116373223505,35.592883626776484,816.8908190176239,4.071594732867226,-4.071594732867226,-100.0,2.110767329774468,32.03173267022552,1517.539722089978,7.618469607400385,-7.618469607400385,-100.0,9.729236937174852,24.413263062825127,250.92680156183124,2.246349043449037,2.753650956550963,122.58339658217211
2017-01-03,1483419600000,116.02,11.85,0.9978899999999999,18.320936743028568,4.348281526056347,35.331718473943646,812.5444100669254,4.0631593582147545,-4.0631593582147545,-100.0,2.104851616531512,31.77414838346848,1509.567141641444,7.606473340297838,-7.606473340297838,-100.0,9.71132495682935,24.167675043170643,248.8607388858414,2.243429909524835,2.756570090475165,122.87302040378943
2017-01-04,1483506000000,116.61,11.67,0.9978899999999999,18.298901302822312,4.3653170531272725,34.49468294687273,790.1987994700424,4.078744944938953,-4.078744944938953,-100.0,2.1109849067246884,30.91851509327531,1464.6487994671231,7.640584193126955,-7.640584193126955,-100.0,9.751569099851643,23.277930900148352,238.7095929054381,2.254332146402584,2.745667853597416,121.79517814084738
2017-01-05,1483592400000,117.91,11.32,0.9978899999999999,18.373415103594326,4.431341979198024,27.90865802080198,629.8014947122821,4.141575087194909,-4.141575087194909,-100.0,2.150152393148069,24.29434760685192,1129.8895689566552,7.7413971565448065,-7.7413971565448065,-100.0,9.891549549692877,16.55295045030713,167.34436164070053,2.2811895860499547,2.7188104139500453,119.1838868008276
2017-01-06,1483678800000,118.99,11.56,0.99872,18.360833597893574,4.469092738673325,29.080907261326672,650.7116536131559,4.176428795288138,-4.176428795288138,-100.0,2.167255672248082,25.433244327751915,1173.5230251523649,7.809458531693636,-7.809458531693636,-100.0,9.976714203941716,17.623785796058282,176.64919968435365,2.301837066425243,2.698162933574757,117.21780715630794
2017-01-09,1483938000000,119.11,11.49,1.00511,18.360802576349162,4.474514699574642,29.47548530042536,658.7415011336844,4.179683522003202,-4.179683522003202,-100.0,2.1700046331920646,25.824495366807927,1190.0663699883555,7.8159318967420575,-7.8159318967420575,-100.0,9.985936529934122,18.00856347006588,180.3392542710732,2.3045100663825773,2.6954899336174227,116.96585634136855
2017-01-10,1484024400000,119.75,11.26,1.00928,18.357029488554762,4.498269525312331,29.74173047468768,661.1816012208072,4.200625927090107,-4.200625927090107,-100.0,2.1812340712178298,26.07126592878217,1195.2530117148785,7.856208293084492,-7.856208293084492,-100.0,10.037442364302322,18.21505763569768,181.47110563223404,2.3170354540945013,2.6829645459054987,115.79298629912431
2017-01-11,1484110800000,119.25,11.54,1.01011,18.32852196127739,4.472890960372098,30.077109039627913,672.4310810636398,4.176246685661049,-4.176246685661049,-100.0,2.1661501472908498,26.42134985270916,1219.7376938876414,7.817173658844254,-7.817173658844254,-100.0,9.983323806135104,18.604176193864898,186.35252702543798,2.306740813081248,2.693259186918752,116.75603828768298
2017-01-12,1484197200000,119.04,11.23,1.01483,18.33343004543321,4.4668495304477664,29.83315046955223,667.8790110613303,4.169345672666267,-4.169345672666267,-100.0,2.1637957455908605,26.184204254409128,1210.1051731783996,7.803416694920315,-7.803416694920315,-100.0,9.967212440511176,18.38078755948881,184.41251923939262,2.303053784856906,2.696946215143094,117.10304956298107
2017-01-13,1484283600000,120.0,11.87,1.01789,18.351083652178914,4.507503030784463,29.36249696921554,651.4138042433094,4.206696789923555,-4.206696789923555,-100.0,2.1852913505034195,25.684708649496585,1175.3448181442564,7.869444797599471,-7.869444797599471,-100.0,10.05473614810289,17.815263851897114,177.18280807655472,2.3222116802810433,2.6777883197189567,115.3119822132184
2017-01-17,1484629200000,119.99,12.48,1.02178,17.744587939538256,4.363911738634272,29.25608826136575,670.4097152643543,4.06198253771219,-4.06198253771219,-100.0,2.0564649125990115,25.564035087400995,1243.1058235315345,7.738939251630839,-7.738939251630839,-100.0,9.795404164229849,17.825095835770156,181.97407209457015,2.3074468260352603,2.6925531739647397,116.68971711869015
2017-01-18,1484715600000,119.78,12.78,1.02178,17.269739912874662,4.243895551682122,29.64610444831786,698.5587672290202,3.9424947708966585,-3.9424947708966585,-100.0,1.9528807143970963,25.94811928560289,1328.7098947881066,7.625409894572357,-7.625409894572357,-100.0,9.578290608969454,18.322709391030532,191.29414776653869,2.291014837285026,2.708985162714974,118.2438943051659
2017-01-19,1484802000000,120.0,11.54,1.0231700000000001,16.918294838377346,4.1685648924799,28.591435107520088,685.8819724528963,3.8662002766435535,-3.8662002766435535,-100.0,1.882957777224739,24.87704222277525,1321.16835139241,7.565474930596551,-7.565474930596551,-100.0,9.44843270782129,17.3115672921787,183.22157576301956,2.2856071152551607,2.7143928847448393,118.76025702876804
2017-01-20,1484888400000,120.08,11.77,1.02372,16.500482158524,4.072292283386368,29.02770771661364,712.8100268008087,3.769563653359924,-3.769563653359924,-100.0,1.797267218630104,25.2987327813699,1407.6222232914733,7.483402157102348,-7.483402157102348,-100.0,9.280669375732453,17.815330624267553,191.9616991297196,2.2750250647562638,2.7249749352437362,119.77779838375882
2017-01-23,1485147600000,119.97,11.07,1.03011,15.493208056348527,3.830722059675488,31.649277940324502,826.196143893708,3.5263852593012284,-3.5263852593012284,-100.0,1.589561976131776,27.891938023868214,1754.6933333007669,7.268508335738815,-7.268508335738815,-100.0,8.858070311870591,20.62342968812939,232.82079462038345,2.2411600835437118,2.7588399164562882,123.09874411532547
2017-01-24,1485234000000,121.88,10.81,1.04122,14.701770176140444,3.7027705361813767,28.34722946381864,765.5680844066777,3.3902581684374056,-3.3902581684374056,-100.0,1.4542095656438008,24.5017904343562,1684.8871726069885,7.22007157951262,-7.22007157951262,-100.0,8.67428114515642,17.281718854843582,199.2294066291985,2.248560970537576,2.751439029462424,122.36443954662356
2017-01-25,1485320400000,121.94,10.63,1.04344,14.663942844163618,3.6958116992271774,28.81418830077281,779.6443824991969,3.3824797026816142,-3.3824797026816142,-100.0,1.4474571671492384,24.96554283285075,1724.7862941616636,7.21545857077642,-7.21545857077642,-100.0,8.662915737925657,17.750084262074324,204.89734402431802,2.248354532077939,2.751645467922061,122.38485651010646
2017-01-26,1485406800000,121.95,10.58,1.03789,14.513848435098204,3.659115667726347,29.76088433227365,813.3354349731743,3.347422576101714,-3.347422576101714,-100.0,1.4168855288884359,25.905614471111555,1828.3491462739996,7.187107782682588,-7.187107782682588,-100.0,8.603993311571024,18.71850668842897,217.55603486180664,2.242230138837911,2.757769861162089,122.99227511906376
2017-01-27,1485493200000,121.63,11.88,1.03178,14.524415099459533,3.651140182987192,29.708859817012826,813.687186141027,3.342092760002217,-3.342092760002217,-100.0,1.4148094103388649,25.86369058966115,1828.068883388785,7.171809616204642,-7.171809616204642,-100.0,8.586619026543506,18.691880973456506,217.68615698070408,2.2363307726483272,2.7636692273516728,123.58052132327707
2017-01-30,1485752400000,121.35,11.99,1.0373299999999999,14.532672179751993,3.6455426728125886,23.98445732718741,657.911852357582,3.3355502611142285,-3.3355502611142285,-100.0,1.413638979894845,20.14886102010514,1425.3187204560486,7.1556469476115865,-7.1556469476115865,-100.0,8.569285927506431,12.993214072493556,151.62540009065182,2.2319036929177436,2.7680963070822564,124.02400318015309
2017-01-31,1485838800000,128.75,11.81,1.0390000000000001,17.46584802124989,4.614292710686931,12.055707289313052,261.2688020721233,4.28486795263526,-4.28486795263526,-100.0,2.145027438445645,8.087472561554343,377.0335249144777,8.236631442491387,-8.236631442491387,-100.0,10.381658880937033,-0.1491588809370441,-1.4367538237162851,2.4692652722412864,2.5307347277587136,102.4893824170472
2017-02-01,1485925200000,128.53,11.93,1.0390000000000001,17.203704406230912,4.539838216238586,13.520161783761413,297.8115329176497,4.21097635874434,-4.21097635874434,-100.0,2.0822833791229134,9.551216620877083,458.68956726246313,8.163478428753962,-8.163478428753962,-100.0,10.245761807876876,1.387738192123123,13.544509604510221,2.4575548371156724,2.5424451628843276,103.45425967659332
2017-02-02,1486011600000,129.08,10.97,1.034,17.210132395931506,4.560118695707885,11.519881304292099,252.62240027074168,4.231436922054307,-4.231436922054307,-100.0,2.0921793900541488,7.533820609945828,360.0943898864638,8.201063527717894,-8.201063527717894,-100.0,10.293242917772043,-0.6672429177720662,-6.482339172429537,2.4679393056537364,2.5320606943462636,102.59817526896359
2017-02-03,1486098000000,130.29,11.37,1.0345600000000001,17.260004347255915,4.615792504186189,9.384207495813811,203.30652834378964,4.283850208138944,-4.283850208138944,-100.0,2.123218117844245,5.362281882155756,252.554451993854,8.289178706994619,-8.289178706994619,-100.0,10.412396824838863,-2.926896824838863,-28.10973183289293,2.4925743863419436,2.5074256136580564,100.59581882079388
2017-02-06,1486357200000,131.53,11.29,1.0345600000000001,17.28158273197522,4.665329747792511,6.074670252207498,130.20880796436393,4.330228280303871,-4.330228280303871,-100.0,2.148396290848752,2.0151037091512483,93.7957171930862,8.373039749985692,-8.373039749985692,-100.0,10.521436040834443,-6.357936040834444,-60.428405553755596,2.516933456943759,2.483066543056241,98.65443745466986
2017-02-07,1486443600000,132.04,11.45,1.03372,17.036878449861526,4.619444756214378,9.680555243785633,209.56101338289025,4.283316741191655,-4.283316741191655,-100.0,2.1001627226971697,5.597837277302838,266.5430262524476,8.349228306923322,-8.349228306923322,-100.0,10.449391029620493,-2.751391029620485,-26.330635171190572,2.519282033517208,2.480717966482792,98.46924375590547
2017-02-08,1486530000000,132.42,10.88,1.034,17.008508485051582,4.625361645790591,7.964638354209412,172.19493229157123,4.28817509119493,-4.28817509119493,-100.0,2.099681516640274,3.86931848335972,184.281208968828,8.36663563431486,-8.36663563431486,-100.0,10.466317150955136,-4.4973171509551415,-42.96943314530388,2.5256801291503166,2.4743198708496834,97.96647810988196
2017-02-09,1486616400000,132.12,10.85,1.03844,16.987229854340008,4.610042662285822,9.13995733771418,198.26188187990147,4.272177258683803,-4.272177258683803,-100.0,2.0904440872624264,5.053555912737579,241.74556705582802,8.341685413480306,-8.341685413480306,-100.0,10.432129500742732,-3.288129500742727,-31.519255014123654,2.5195985750233953,2.4804014249766047,98.44430972316982
2017-02-10,1486702800000,133.29,11.07,1.03817,17.023119865765842,4.660275231133851,7.679724768866151,164.7912277275019,4.319506342827339,-4.319506342827339,-100.0,2.1172714475991583,3.5582285524008412,168.05726806714512,8.423964114877336,-8.423964114877336,-100.0,10.541235562476494,-4.865735562476495,-46.159062983062384,2.543003783534693,2.456996216465307,96.61787498601996
2017-02-13,1486962000000,135.02,10.74,1.03372,17.121535516902302,4.746284901510278,4.323715098489713,91.09683022007164,4.402570840707738,-4.402570840707738,-100.0,2.167515664472134,0.15148433552785434,6.988846171256903,8.557615900629473,-8.557615900629473,-100.0,10.725131565101607,-8.406131565101619,-78.37788761915276,2.578769237038144,2.421230762961856,93.8909433301124
2017-02-14,1487048400000,135.51,11.97,1.03372,17.099262104192814,4.757546092711537,6.0124539072884735,126.3772077058682,4.41258466196534,-4.41258466196534,-100.0,2.1701098125343137,1.8243901874657027,84.06902622753131,8.58340031025081,-8.58340031025081,-100.0,10.753510122785123,-6.7590101227851065,-62.85398949375374,2.587436280177223,2.412563719822777,93.24147374394595
2017-02-15,1487134800000,135.345,11.76,1.0362200000000001,17.10724591189528,4.754300160335703,5.720699839664293,120.32685456823052,4.408926570282759,-4.408926570282759,-100.0,2.1695981247585148,1.538151875241461,70.8957044942442,8.574205855202964,-8.574205855202964,-100.0,10.74380397996148,-7.036053979961503,-65.48941132102385,2.584702035577188,2.415297964422812,93.44589554917317
2017-02-16,1487221200000,135.72,11.49,1.0390000000000001,16.908625415659476,4.714671273311012,3.295328726688979,69.89519598838841,4.367412802143825,-4.367412802143825,-100.0,2.1288762437567432,-0.9048762437567532,-42.50487769828997,8.550254849031205,-8.550254849031205,-100.0,10.679131092787948,-9.455131092787957,-88.5383933452544,2.585795029554269,2.414204970445731,93.3641275836888
2017-02-17,1487307600000,136.7,11.57,1.0373299999999999,16.93314478827423,4.755059084376555,4.374940915623469,92.0060263814172,4.405854612360329,-4.405854612360329,-100.0,2.1499206479497768,0.1450793520502387,6.7481258989065624,8.61825595233276,-8.61825595233276,-100.0,10.768176600282539,-8.473176600282521,-78.68719946569414,2.605138436426778,2.394861563573222,91.92838008478455
2017-02-21,1487653200000,137.11,11.74,1.04178,16.89174353349404,4.758848535491879,1.8111514645081144,38.05860705589597,4.407096103358099,-4.407096103358099,-100.0,2.1469232915791987,-2.1469232915791987,-100.0,8.633083237838733,-8.34758323783872,-96.69295439260135,10.780006529417932,-10.49450652941792,-97.35157859857595,2.61192524391268,2.38807475608732,91.42967478311014
2017-02-22,1487739600000,136.53,11.71,1.0565,16.90225842540648,4.744003559003033,2.745996440996976,57.88352404975967,4.388796427966895,-4.388796427966895,-100.0,2.1417762825956217,-1.4782762825956226,-69.02104083457762,8.595308795007668,-8.595308795007668,-100.0,10.73708507760329,-10.073585077603289,-93.82048297834572,2.6022272764074117,2.3977727235925883,92.14309393078496
2017-02-23,1487826000000,136.66,11.47,1.05233,16.89030070933849,4.744597398432305,2.0954026015676988,44.16397063025949,4.390453564972688,-4.390453564972688,-100.0,2.1405638270964933,-2.1335638270964883,-99.67298335553488,8.601712801963885,-8.601712801963885,-100.0,10.742276629060378,-10.735276629060372,-99.93483690430138,2.6040335713358114,2.3959664286641886,92.00981335410016
2017-02-24,1487912400000,136.93,12.09,1.05011,16.885698809813242,4.752355812388657,2.4076441876113392,50.66211964463988,4.398259905496643,-4.398259905496643,-100.0,2.143479133531549,-1.8299791335315727,-85.37424530541333,8.618178431294965,-8.618178431294965,-100.0,10.761657564826514,-10.448157564826538,-97.08687998933712,2.6088766788571083,2.3911233211428917,91.65336715687114
2017-02-27,1488171600000,136.99,12.92,1.05344,16.882277828438845,4.754068318958944,0.9859316810410376,20.73869399623898,4.398695348376492,-4.398695348376492,-100.0,2.143928674124944,-2.143928674124944,-100.0,8.620287055013392,-7.510787055013367,-87.12919891275824,10.764215729138336,-9.65471572913831,-89.6927000729217,2.6101396448339997,2.3898603551660003,91.56063201047587
2017-02-28,1488258000000,139.79,12.54,1.054,17.144549823371108,4.923770463931447,-0.5337704639314325,-10.840685361787493,4.5609413417218585,-4.5609413417218585,-100.0,2.2517549100312024,-2.2517549100312024,-100.0,8.860284331711126,-6.260784331711122,-70.6612124094444,11.112039241742327,-8.512539241742349,-76.60645410398689,2.672015553900245,2.327984446099755,87.1246592371695
2017-03-01,1488344400000,138.96,11.81,1.05233,17.190955515538533,4.906993579764318,1.193006420235676,24.312369699350125,4.546889473972229,-4.546889473972229,-100.0,2.2494954907305096,-2.2494954907305096,-100.0,8.819386179648816,-7.971386179648802,-90.38481836800823,11.068881670379326,-10.220881670379312,-92.33888277738764,2.6574980890338087,2.3425019109661913,88.14688976193615
2017-03-02,1488430800000,139.78,10.96,1.054,17.174983105361058,4.931822860164232,0.8181771398357682,16.589751153562773,4.569019693253439,-4.569019693253439,-100.0,2.2590326297344205,-2.2590326297344205,-100.0,8.8670893044781,-7.6280893044780935,-86.02698182622026,11.12612193421252,-9.887121934212516,-88.86404438737894,2.6727902304298112,2.3272097695701888,87.07042337534848
2017-03-03,1488517200000,139.34,11.24,1.05456,17.15582073702038,4.911118151979053,1.4888818480209522,30.31655525169907,4.549265114012441,-4.549265114012441,-100.0,2.247308367388271,-2.247308367388271,-100.0,8.834362677523346,-8.267362677523337,-93.58187997598756,11.081671044911618,-10.51467104491161,-94.88344314046068,2.663809784590782,2.336190215409218,87.70108995481846
2017-03-06,1488776400000,139.52,11.45,1.064,17.147486323293474,4.916769132714948,3.333230867285053,67.79311326835689,4.55120955589031,-4.55120955589031,-100.0,2.2491282606459118,-0.97512826064591,-43.35583157742502,8.841290704980025,-8.841290704980025,-100.0,11.090418965625934,-9.816418965625935,-88.51260710755214,2.667640872069036,2.332359127930964,87.43152619797634
2017-03-07,1488862800000,139.0,11.86,1.0927799999999999,16.663775179266437,4.7704889868796565,5.2695110131203355,110.46060535121552,4.396454018855478,-4.396454018855478,-100.0,2.126513597040045,0.96348640295993,45.30826439581831,8.683776880614673,-8.683776880614673,-100.0,10.810290477654718,-7.720290477654742,-71.41612423470838,2.6439753898396114,2.3560246101603886,89.1091732250696
2017-03-08,1488949200000,138.68,12.3,1.1,16.562796270785395,4.7330637739890165,6.146936226010977,129.87224596026002,4.357427675150447,-4.357427675150447,-100.0,2.098061276120312,1.847938723879686,88.07839622762846,8.637643372339824,-8.637643372339824,-100.0,10.735704648460137,-6.7897046484601375,-63.24414531498882,2.6350024978687046,2.3649975021312954,89.75314080514914
2017-03-09,1489035600000,139.14,11.66,1.10622,16.49684518572387,4.7316920914365985,6.208307908563428,131.2069295421653,4.352681820165088,-4.352681820165088,-100.0,2.089753902776515,1.8932460972235177,90.59660540449713,8.648793117941395,-8.648793117941395,-100.0,10.73854702071791,-6.755547020717878,-62.90932104393993,2.6419381886600837,2.3580618113399163,89.25499549767508
2017-03-10,1489122000000,139.2,11.35,1.10622,16.487056349951857,4.731040599805084,7.088959400194937,149.8393271130879,4.351866891590362,-4.351866891590362,-100.0,2.088298947767221,2.7717010522327925,132.72530042675427,8.650166554141776,-8.650166554141776,-100.0,10.738465501908998,-5.878465501908983,-54.74213704801639,2.642741652037863,2.357258347962137,89.19745697217189
2017-03-13,1489377600000,138.99,12.3,1.109,16.132496919677454,4.6270200634582475,6.722979936541747,145.29826636448547,4.247468235147552,-4.247468235147552,-100.0,2.0005082342256912,2.3999917657743026,119.96910208686216,8.551478814499475,-8.551478814499475,-100.0,10.551987048725168,-6.151487048725173,-58.296954121720255,2.626511829232556,2.373488170767444,90.36655172655195
2017-03-14,1489464000000,140.46,11.63,1.11956,16.186553680362866,4.692771764058151,5.117228235941852,109.04489911771557,4.30555836898229,-4.30555836898229,-100.0,2.035743768916788,0.751256231083218,36.903280390879395,8.652169704087129,-8.652169704087129,-100.0,10.687913473003915,-7.900913473003911,-73.92381584076674,2.6570279951413633,2.3429720048586367,88.1801775947785
2017-03-15,1489550400000,140.69,11.21,1.12122,15.883605892148886,4.616542363790799,6.783457636209207,146.93805670265914,4.228120639063434,-4.228120639063434,-100.0,1.9661923546739501,2.399307645326047,122.02812403488974,8.59284954371023,-8.59284954371023,-100.0,10.55904189838418,-6.193541898384183,-58.65628679181548,2.650350009116849,2.349649990883151,88.6543280246258
2017-03-16,1489636800000,139.99,11.28,1.1312200000000001,15.812432309340405,4.575605409531661,8.174394590468339,178.65165063053445,4.185674032639653,-4.185674032639653,-100.0,1.9403615235057643,3.810138476494224,196.3622979706496,8.530433577769161,-8.530433577769161,-100.0,10.470795101274923,-4.720295101274937,-45.0805794175095,2.635243886025897,2.364756113974103,89.73575943061172
2017-03-17,1489723200000,141.46,11.34,1.13733,15.745603629119588,4.606037219980635,7.393962780019367,160.52763855109384,4.2098860219894485,-4.2098860219894485,-100.0,1.945211416722984,2.9817885832770084,153.28866351711545,8.602252658832242,-8.602252658832242,-100.0,10.547464075555228,-5.620464075555234,-53.2873497865824,2.6608258032576515,2.3391741967423485,87.91158721771622
2017-03-20,1489982400000,139.84,12.47,1.1481700000000001,15.916061181747473,4.6022349138074645,6.117765086192534,132.93030887750274,4.206893205949683,-4.206893205949683,-100.0,1.964669167688605,1.7633308323113752,89.75204891039745,8.541560374437921,-8.541560374437921,-100.0,10.506229542126526,-6.778229542126546,-64.51629021570561,2.6375657461188595,2.3624342538811405,89.56873425268844
2017-03-21,1490068800000,141.42,12.81,1.15178,15.965729632300933,4.668734883577372,3.4112651164226406,73.06615606771813,4.267671089928399,-4.267671089928399,-100.0,1.999240551169052,-0.9902405511690376,-49.53083562605792,8.64912356783762,-8.64912356783762,-100.0,10.648364119006672,-9.639364119006656,-90.52436610240429,2.66949433240832,2.33050566759168,87.30139035317538
2017-03-22,1490155200000,140.92,13.12,1.15178,15.121653283820331,4.417262344542678,3.3927376554573243,76.80634272603015,4.017616539133158,-4.017616539133158,-100.0,1.790389991660419,-1.026389991660437,-57.327732864980824,8.416761895980457,-8.416761895980457,-100.0,10.207151887640876,-9.443151887640868,-92.51505210846244,2.626872352882259,2.373127647117741,90.34042497397698
2017-03-23,1490241600000,140.64,12.96,1.15622,15.135987837384652,4.413235735858777,4.996764264141248,113.22223790451841,4.012848659861022,-4.012848659861022,-100.0,1.7906358097370545,0.5873641902629599,32.801990615233564,8.4022293799394,-8.4022293799394,-100.0,10.192865189676453,-7.814865189676438,-76.66995534868347,2.6225999261217225,2.3774000738782775,90.65050487490693
2017-03-24,1490328000000,140.88,12.5,1.15622,14.360965025483356,4.2050872348242905,12.0549127651757,286.67449905303613,3.804016904430668,-3.804016904430668,-100.0,1.6120401862371807,7.603959813762798,471.6979067073966,8.234916339323846,-8.234916339323846,-100.0,9.846956525561025,-0.6309565255610465,-6.407629849113183,2.5930470485871098,2.4069529514128902,92.82334282073217
2017-03-27,1490587200000,143.8,11.53,1.15678,14.556985620156246,4.34802537939855,7.421974620601432,170.69759196364427,3.938444123751722,-3.938444123751722,-100.0,1.6920354836619822,2.887964516338002,170.6799026511982,8.451975165232824,-8.451975165232824,-100.0,10.144010648894808,-5.564010648894823,-54.850205125731236,2.6559898957365675,2.3440101042634325,88.25372822487279
2017-03-28,1490673600000,144.12,11.42,1.15289,14.015418514727447,4.202832208717624,8.067167791282357,191.94598762589737,3.7937179433116768,-3.7937179433116768,-100.0,1.5672510859662268,3.4967489140337378,223.1135103586772,8.343681107289996,-8.343681107289996,-100.0,9.910932193256222,-4.846932193256258,-48.904907215027634,2.6355811227513977,2.3644188772486023,89.71148172363151
2017-03-29,1490760000000,143.93,11.54,1.1512799999999999,14.02282704070513,4.199111508076201,10.680888491923797,254.360677761977,3.791106358281226,-3.791106358281226,-100.0,1.5667764960420385,6.116723503957942,390.40179115591116,8.334871088757339,-8.334871088757339,-100.0,9.901647584799377,-2.218147584799397,-22.401802990894264,2.6323350120341624,2.3676649879658376,89.94542780997322
2017-03-30,1490846400000,143.66,12.37,1.1518899999999999,14.042656340607186,4.1969697219396815,12.223030278060335,291.23465471205054,3.789514486172848,-3.789514486172848,-100.0,1.568535673608821,7.668464326391174,488.8932050074382,8.323707676053672,-8.323707676053672,-100.0,9.892243349662492,-0.6552433496624701,-6.623809448489013,2.6284340483308606,2.3715659516691394,90.22733338792196
2017-03-31,1490932800000,143.7,12.38,1.15222,13.899138153637207,4.157458269282486,13.202541730717527,317.56282025161704,3.749772986830308,-3.749772986830308,-100.0,1.535451451366363,8.639548548633647,562.6715544112783,8.292381904791581,-8.292381904791581,-100.0,9.827833356157942,0.3471666438420673,3.5324840304148917,2.622006817916123,2.377993182083877,90.69363076537766
2017-04-03,1491192000000,144.77,11.79,1.14678,13.915575182551901,4.19214228048196,6.357857719518022,151.66130570327581,3.783357750464489,-3.783357750464489,-100.0,1.5502557491094249,1.7612442508905417,113.6099157769499,8.359531992591073,-8.359531992591073,-100.0,9.909787741700498,-6.598287741700531,-66.58354259127934,2.641886531372535,2.358113468627465,89.25869603500188
2017-04-04,1491278400000,144.02,12.89,1.14761,13.916924756321054,4.170955986022435,9.289044013977543,222.70779277236855,3.763995302749152,-3.763995302749152,-100.0,1.5426147701992363,4.716385229800721,305.7396649450969,8.3163060527623,-8.3163060527623,-100.0,9.858920822961537,-3.5999208229615505,-36.51434966976603,2.6283412158231982,2.3716587841768018,90.23405218085418
2017-04-05,1491364800000,143.66,12.39,1.1495600000000001,13.940927283611215,4.1676876306809865,12.02231236931901,288.46481393699366,3.761055412583474,-3.761055412583474,-100.0,1.5445357543260627,7.462464245673914,483.15257350128877,8.300571925323695,-8.300571925323695,-100.0,9.845107679649756,-0.8381076796497524,-8.512935631797664,2.6231518763549238,2.3768481236450762,90.61038916846454
2017-04-06,1491451200000,143.34,12.87,1.14983,13.94350742697026,4.159182563806709,14.100817436193285,339.02857640582744,3.7533609525236926,-3.7533609525236926,-100.0,1.5417206420223195,9.55127935797767,619.5207547749362,8.282607950175162,-8.282607950175162,-100.0,9.824328592197483,1.2686714078025076,12.91356855480273,2.6174619217843897,2.3825380782156103,91.02474646857036
2017-04-07,1491537600000,143.17,14.05,1.14983,13.94508108564784,4.154694857884167,13.625305142115836,327.9495993853734,3.749354547521477,-3.749354547521477,-100.0,1.5402583744207592,9.08124162557924,589.5920954816686,8.27315104853993,-8.27315104853993,-100.0,9.813409422960689,0.8080905770393088,8.234554803640396,2.6144364834634084,2.3855635165365916,91.24580121282492
